525339,CADILLAC RECORDS,none,33,DVD,2009,1,1,6,7,15,0,0,40,4,043396304383,081219s2009caum09g-vlengd,2009.,"""""","""Sony Music Film and Parkwood Pictures present a Sony Music Film production ; produced by Andrew Lack, Sofia Sondervan ; written and directed by Darnell Martin.""","""""","""""",""""""
525395,GREAT DEPRESSION,none,33,DVD,2009,1,1,9,4,5,0,0,44,2,733961154887,090311p20091998nyu200evlengd,c2009.,"""""","""writer/producer, Craig Constantine ... [et al.] ; produced by Towers Productions, Inc. for the History Channel.""","""""","""""",""""""
525501,FROST NIXON,none,33,DVD,2009,2,1,9,11,20,0,0,40,14,025195016919,090223s2009cau123vlengd,[2009],"""""","""Universal Pictures, Imagine Entertainment, Working Title Films present in association with StudioCanal and Relativity Media, a Brian Orazer/Working Title production, a Ron Howard film ; produced by Brian Grazer, Ron Howard, Tim Bevan, Eric Fellner ; screenplay by Peter Morgan ; directed by Ron Howard.""","""""","""""",""""""
525992,DRAGONBALL EVOLUTION,none,33,DVD,2009,1,1,9,2,3,0,0,43,6,024543599814,090729s2009xxu085evlengd,2009.,"""""","""""","""""","""""",""""""
526124,GREAT ESCAPE,none,33,DVD,1998,1,8,9,16,20,0,0,40,15,027616668028,980709s1998cau172vlengd,c1998.,"""""","""the Mirisch Company presents ; screen play by James Clavell and W.R. Burnett ; produced and directed by John Sturges.""","""""","""""",""""""
526450,END OF THE SPEAR,none,33,DVD,2006,1,1,8,8,12,0,0,40,3,024543245704,060314s2006cau111gvlengd,c2006.,"""""","""Every Tribe Entertainment ; directed by Jim Hanon ; written by Bart Gavigan, Jim Hanon, Bill Ewing ; produced by Bill Ewing, Mart Green ; producers, Tom Newman, Bart Gavigan.""","""""","""""",""""""
526546,RACING STRIPES,none,33,DVD,2005,1,1,8,13,6,0,0,44,24,085393368722,050308s2005cau102jvnengd,c2005.,"""""","""Alcon Entertainment ; produced by Broderick Johnson, Andrew A. Kosove, Edward McDonnell, Lloyd Phillips ; screenplay by David Schmidt ; story by David Schmidt & Steven P. Wegner and Kirk De Micco & Frederik Du Chau ; directed by Frederik Du Chau.""","""""","""""",""""""
526546,RACING STRIPES,none,33,DVD,2005,1,1,8,13,6,0,0,44,24,085393368722,050308s2005cau102jvnengd,c2005.,"""""","""Alcon Entertainment ; produced by Broderick Johnson, Andrew A. Kosove, Edward McDonnell, Lloyd Phillips ; screenplay by David Schmidt ; story by David Schmidt & Steven P. Wegner and Kirk De Micco & Frederik Du Chau ; directed by Frederik Du Chau.""","""""","""""",""""""
526719,HORTON HEARS A WHO,none,33,DVD,2008,2,1,9,5,11,0,0,42,58,024543533467,081217s2008xxu174evaengd,2008.,"""""","""produced by Bob Gordon, Bruce Anderson ; directed by Jimmy Hayward, Steve Martino.""","""""","""""",""""""
526757,GIRLS JUST WANT TO HAVE FUN,none,33,DVD,2008,1,1,10,7,11,0,0,43,3,013131586190,080702s2008cau087vlengd,[2008],"""""","""New World Pictures and James G. Robinson present ; written by Amy Spies ; produced by Chuck Russel ; directed by Alan Metter.""","""""","""""",""""""
529493,SOUTH PACIFIC,none,18,DVD,1999,1,1,12,7,6,0,1,31,2,086162108648,021118p19991958cau150gvlengd,c1999.,"""""","""Rodgers and Hammerstein ; produced by Buddy Adler ; directed by Joshua Logan ; screenplay by Paul Osborn.""","""""","""""",""""""
529974,REALLY BEND IT LIKE BECKHAM,none,33,DVD,2004,1,1,2,2,2,0,0,54,2,187323000013,050506s2004cau170vlengu,p2004.,"""""","""director, Russell Thomas.""","""""","""""",""""""
540304,SESAME STREET READY FOR SCHOOL,none,33,DVD,2007,2,1,8,6,4,0,0,43,5,891264001311,070814s2007cau045jvlengd,c2007.,"""""","""Sesame Workshop.""","""""","""""","""Ready for school"""
541949,CLIFFORDS PUPPY DAYS PRACTICE MAKES PERFECT,none,33,DVD,2009,2,1,8,23,6,0,0,39,4,031398105923,081201s2009cau065jvaengd,[2009],"""""","""Scholastic ; Mike Young Productions.""","""""","""""","""Practice makes perfect"""
541949,CLIFFORDS PUPPY DAYS PRACTICE MAKES PERFECT,none,33,DVD,2009,2,1,8,23,6,0,0,39,4,012236100157,081201s2009cau065jvaengd,[2009],"""""","""Scholastic ; Mike Young Productions.""","""""","""""","""Practice makes perfect"""
543020,PEEP AND THE BIG WIDE WORLD CHIRP FLIES,none,33,DVD,2005,2,1,10,6,3,0,2,43,9,783421392496,051115p20052004xxu060avaengd,c2005.,"""Peep and the big wide world""","""produced by WGBH and 9 Story Entertainment in association with TVOntario and Discovery Kids.""","""""","""""","""Chirp flies"""
543020,PEEP AND THE BIG WIDE WORLD CHIRP FLIES,none,33,DVD,2005,2,1,10,6,3,0,2,43,9,783421392496,051115p20052004xxu060avaengd,c2005.,"""Peep and the big wide world""","""produced by WGBH and 9 Story Entertainment in association with TVOntario and Discovery Kids.""","""""","""""","""Chirp flies"""
545525,MAD MEN SEASON 01(1)99 DISC 01(1)99,none,33,DVD,2008,2,1,12,8,11,0,0,40,9,057373200971,030924s2008xxu140gvlengd,2008.,"""""","""""","""Disc 1""","""""",""""""
545728,MAD MEN SEASON 01(1)99 DISC 01(2)99,none,33,DVD,2008,2,1,11,8,11,0,0,40,6,057373200971,030924s2008xxu139gvlengd,2008.,"""""","""""","""Disc 2""","""""",""""""
545729,MAD MEN SEASON 01(1)99 DISC 01(3)99,none,33,DVD,2008,2,1,11,8,11,0,0,40,7,057373200971,030924s2008xxu144gvlengd,2008.,"""""","""""","""Disc 3""","""""",""""""
545730,MAD MEN SEASON 01(1)99 DISC 01(4)99,none,33,DVD,2008,2,1,11,8,11,0,0,40,7,057373200971,030924s2008xxu193gvlengd,2008.,"""""","""""","""Disc 4""","""""",""""""
633161,ROCK N ROLL JESUS,KID ROCK RAPPER,35,CD,2007,1,1,4,1,0,0,0,37,4,075678997174,091023s2007onczzngdengc,p2007.,"""""","""Kid Rock.""","""""","""""",""""""
647594,THELONIOUS MONK QUARTET WITH JOHN COLTRANE AT CARNEGIE HALL,THELONIOUS MONK QUARTET,35,CD,2005,2,1,7,4,4,0,0,28,2,094633517325,051021p20051957nyujzngid,p2005.,"""""","""""","""""","""""",""""""
647606,PEARL JAM,PEARL JAM MUSICAL GROUP,35,CD,2006,1,1,4,1,0,0,0,28,2,828767146720,060515s2006nyurcngengd,p2006.,"""""","""""","""""","""""",""""""
648003,02(33)99 MILES,02(33)99MILES MUSICAL GROUP,35,CD,2007,2,1,4,2,0,0,0,28,2,886970583428,071003s2007xxugmngengd,p2007.,"""""","""""","""""","""""",""""""
648062,QUIET TIME,RAFFI,35,CD,2005,1,1,4,1,0,0,0,28,6,663214200101,060501s2005xxuppnjengd,p2006.,"""""","""Raffi.""","""""","""""",""""""
648126,HANNAH MONTANA 01(2)99 MEET MILEY CYRUS,CYRUS MILEY 04(1992)99,35,CD,2007,1,1,5,3,1,0,0,29,2,050087105464,070626s2007caumpnjengd,p2007.,"""""","""Miley Cyrus.""","""""","""Meet Miley Cyrus /""",""""""
648823,GREATEST HITS,JOURNEY MUSICAL GROUP,35,CD,2006,2,1,4,2,0,0,0,28,8,828768588925,070417r20061988nyurcnngzengd,p2006.,"""""","""Journey.""","""""","""""",""""""
648823,GREATEST HITS,JOURNEY MUSICAL GROUP,35,CD,2006,2,1,4,2,0,0,0,28,8,074644449327,070417r20061988nyurcnngzengd,p2006.,"""""","""Journey.""","""""","""""",""""""
653414,MISERABLES THE ORIGINAL LONDON CAST,SCHONBERG CLAUDE MICHEL,35,CD,1985,2,1,6,2,12,0,0,37,2,088561169527,981028s1985enkmcndiengd,p1985.,"""""","""[based on the novel by Victor Hugo ; lyrics by Herbert Kretzmer ; music by Claude-Michel Scho¨nberg ; original text by Alain Boublil and Jean-Marc Natel ; additional material by James Fenton ; adapted and directed by Trevor Nunn and John Caird ; musical supervision and orchestrations by John Cameron].""","""""","""the original London cast /""",""""""
653451,LOOSE,FURTADO NELLY,35,CD,2006,1,1,5,2,3,0,0,36,4,602498520871,060317s2006cauppnengd,p2006.,"""""","""Nelly Furtado.""","""""","""""",""""""
653590,LOST HIGHWAY,BON JOVI MUSICAL GROUP,35,CD,2007,1,1,4,2,2,0,0,36,2,602517328082,071102s2007tnurcnd|engd,p2007.,"""""","""Bon Jovi.""","""""","""""",""""""
660862,BAT OUT OF HELL II BACK INTO HELL,MEAT LOAF VOCALIST 04(1947)99,35,CD,1993,4,1,6,1,1,0,0,28,3,008811069926,960105s1993caurcngdengd,p1993.,"""""","""Meat Loaf ; songs by Jim Steinman.""","""II,""","""""","""Back into hell"""
674523,IF ON A WINTERS NIGHT,STING MUSICIAN,35,CD,2009,1,1,6,4,1,0,0,47,6,602527017433,091103s2009xxmungdfiengd,p2009.,"""""","""Sting.""","""""","""""",""""""
674566,BLUEPRINT 01(3)99,JAY Z 04(1969)99,35,CD,2009,1,1,5,2,0,0,0,28,5,075678958663,100107s2009onczzngdengd,2009.,"""""","""Jay-Z.""","""""","""""",""""""
676145,PRISON BREAK THE FINAL BREAK,none,33,DVD,2009,2,1,9,7,5,0,0,43,3,024543597537,090925p20092008cau089gvlengd,c2009.,"""""","""20th Century Fox Home Entertainment.""","""""","""""","""The final break"""
677494,STRANGEST DREAM UN REVE ETRANGE,none,33,DVD,2009,2,1,6,4,3,0,0,48,5,698193222622,970210p20092008quc|||evlengd,[2009],"""""","""directed by Eric Bednarski.""","""""","""Un re^ve e´trange /""",""""""
679591,TWO AND A HALF MEN THE COMPLETE 01(5)99TH SEASON,none,33,DVD,2009,2,1,12,7,13,0,0,45,3,883929057726,090926s2009cau513gvlengd,c2009.,"""""","""Chuck Lorre Productions ; The Tannenbaum Company.""","""The complete 5th season""","""""",""""""
681017,LASSIE,none,33,DVD,2006,1,1,7,14,8,0,0,43,11,796019796408,060912s2006nyu099jvlengd,2006.,"""""","""director, Charles Sturridge.""","""""","""""",""""""
681017,LASSIE,none,33,DVD,2006,1,1,7,14,8,0,0,43,11,796019796408,060912s2006nyu099jvlengd,2006.,"""""","""director, Charles Sturridge.""","""""","""""",""""""
681017,LASSIE,none,33,DVD,2006,1,1,7,14,8,0,0,43,11,065935800729,060912s2006nyu099jvlengd,2006.,"""""","""director, Charles Sturridge.""","""""","""""",""""""
681017,LASSIE,none,33,DVD,2006,1,1,7,14,8,0,0,43,11,065935800729,060912s2006nyu099jvlengd,2006.,"""""","""director, Charles Sturridge.""","""""","""""",""""""
681075,MIGHTY MACHINES TREMENDOUS TOOLS,none,33,DVD,2007,2,1,6,6,6,0,0,43,6,843501006085,091111s2007xxu090jvlengd,c2007.,"""""","""produced in association with TFO-TVOntario and Knowledge Network with the participation of the Canadian Film or Video Tax Credit and the Government of Ontario.""","""""","""""","""Tremendous tools"""
682826,ARTWORK,USED MUSICAL GROUP,18,CD,2009,1,1,8,4,0,0,0,28,1,093624975229,090909s2009caumcndiengd,p2009.,"""""","""The Used.""","""""","""""",""""""
686928,OLD DOGS,none,33,DVD,2010,1,1,8,11,14,0,0,39,12,786936773477,100118s2010cau088gvlengd,2010.,"""""","""a Tapestry Films production, a Walt Becker film ; produced by Andrew Panay, Robert Levy, Peter Abrams ; written by David Diamond & David Weissman ; directed by Walt Becker.""","""""","""""",""""""
687805,BIG SUR WILD CALIFORNIA,none,33,DVD,2010,2,1,8,7,9,0,2,39,2,727994754305,100310s2010dcu050vlengd,[c2012].,"""Ultimate nature collection volume 2""","""produced and written by Sue Houghton ; produced by National Geographic Television for National Geographic Channel.""","""""","""wild California /""",""""""
687805,BIG SUR WILD CALIFORNIA,none,33,DVD,2010,2,1,8,7,9,0,2,39,2,727994754305,100310s2010dcu050vlengd,[c2012].,"""Ultimate nature collection volume 2""","""produced and written by Sue Houghton ; produced by National Geographic Television for National Geographic Channel.""","""""","""wild California /""",""""""
687805,BIG SUR WILD CALIFORNIA,none,33,DVD,2010,2,1,8,7,9,0,2,39,2,727994931829,100310s2010dcu050vlengd,[c2012].,"""Ultimate nature collection volume 2""","""produced and written by Sue Houghton ; produced by National Geographic Television for National Geographic Channel.""","""""","""wild California /""",""""""
687805,BIG SUR WILD CALIFORNIA,none,33,DVD,2010,2,1,8,7,9,0,2,39,2,727994931829,100310s2010dcu050vlengd,[c2012].,"""Ultimate nature collection volume 2""","""produced and written by Sue Houghton ; produced by National Geographic Television for National Geographic Channel.""","""""","""wild California /""",""""""
689873,MAX & RUBY MAX AND RUBYS SNOW PLOW,none,33,DVD,2008,3,1,8,7,5,1,0,43,5,625828232206,100714p20082002onc050jvaengd,c2008.,"""""","""Nelvana Limited.""","""""","""""","""Max and Ruby's snow plow"""
690608,LIVE AT THE ISLE OF WIGHT 04(1970)99,COHEN LEONARD 04(1934)99 04(2016)99,18,CD,2009,2,1,10,3,1,0,0,28,2,886975706723,091021p20091970nyuppngengd,p2009.,"""""","""Leonard Cohen.""","""""","""""",""""""
690608,LIVE AT THE ISLE OF WIGHT 04(1970)99,COHEN LEONARD 04(1934)99 04(2016)99,18,CD,2009,2,1,10,3,1,0,0,28,2,886975706723,091021p20091970nyuppngengd,p2009.,"""""","""Leonard Cohen.""","""""","""""",""""""
696525,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(1)99,none,33,DVD,2009,2,1,8,7,3,0,0,46,2,883929094578,091013s2009xxu116jvaengd,[2009],"""""","""Lucasfilm Ltd.""","""Disc 1""","""""",""""""
696525,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(1)99,none,33,DVD,2009,2,1,8,7,3,0,0,46,2,883929094578,091013s2009xxu116jvaengd,[2009],"""""","""Lucasfilm Ltd.""","""Disc 1""","""""",""""""
696525,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(1)99,none,33,DVD,2009,2,1,8,7,3,0,0,46,2,883929107865,091013s2009xxu116jvaengd,[2009],"""""","""Lucasfilm Ltd.""","""Disc 1""","""""",""""""
696525,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(1)99,none,33,DVD,2009,2,1,8,7,3,0,0,46,2,883929107865,091013s2009xxu116jvaengd,[2009],"""""","""Lucasfilm Ltd.""","""Disc 1""","""""",""""""
697901,JONESES LA FAMILLE JONES,none,33,DVD,2010,3,1,10,7,14,0,0,43,7,025192069482,100609s2010quc093gvlengd,c2010.,"""""","""Filmnation Entertainment and Vistaar Religare present in association with WSG Pictures and Premiere Picture an Echo Lake Entertainment production ; a film by Derrick Borte ; produced by Kristi Zea ... [et al.] ; written and directed by Derrick Borte.""","""""","""la famille Jones /""",""""""
699473,ALL I DESIRE AND THERES ALWAYS TOMORROW,none,33,DVD,uuuu,2,1,6,1,1,0,0,28,0,025192048647,100603suuuuxxu517evlengd,2010.,"""""","""""","""""","""and, There's always tomorrow.""",""""""
699567,BONEKICKERS DISC 01(1)99,none,33,DVD,2009,2,1,11,8,19,0,0,16,1,054961833993,100127s2009mdu344vlengd,[2009],"""""","""Mammoth Screen/Monastic Productions for the BBC in association with Granada International ; produced by Rhonda Smith ; written by Matthew Graham, Ashley Pharoah and Tom MacRae ; directed by James Strong, Sarah O'Gorman, Nick Hurran and Iain B. MacDonald.""","""Disc 1""","""""",""""""
708774,TRANSFORMERS REVENGE OF THE FALLEN THE ALBUM,none,35,CD,2009,2,1,4,2,14,0,0,36,3,093624976677,090516s2009caumunnnengd,p2009.,"""""","""""","""""","""the album.""",""""""
708779,TWILIGHT ORIGINAL MOTION PICTURE SOUNDTRACK,none,35,CD,2008,1,1,3,1,12,0,0,36,6,075678970610,081022s2008nyumpnengd,p2008.,"""""","""""","""""","""original motion picture soundtrack.""",""""""
708779,TWILIGHT ORIGINAL MOTION PICTURE SOUNDTRACK,none,35,CD,2008,1,1,3,1,12,0,0,36,6,075678968181,081022s2008nyumpnengd,p2008.,"""""","""""","""""","""original motion picture soundtrack.""",""""""
709694,BACKSPACER,PEARL JAM MUSICAL GROUP,35,CD,2009,2,1,7,2,0,0,0,36,5,602527163178,090819s2009xxrcndengd,p2009.,"""""","""Pearl Jam.""","""""","""""",""""""
710596,GLEE SEASON 01(1)99 VOLUME 01(1)99 DISC 01(1)99 ROAD TO SECTIONALS,none,33,DVD,2009,2,1,11,15,22,0,0,44,5,024543643678,091201s2009cau580vlengd,c2009.,"""""","""Twentieth Century Fox Film Corporation ; Ryan Murphy Productions ; 20th Century Fox Television.""","""Disc 1,""","""""","""Road to sectionals"""
710615,GLEE SEASON 01(1)99 VOLUME 01(1)99 DISC 01(2)99 ROAD TO SECTIONALS,none,33,DVD,2009,2,1,11,15,22,0,0,44,5,024543643678,091201s2009cau580vlengd,c2009.,"""""","""Twentieth Century Fox Film Corporation ; Ryan Murphy Productions ; 20th Century Fox Television.""","""Disc 2,""","""""","""Road to sectionals"""
710616,GLEE SEASON 01(1)99 VOLUME 01(1)99 DISC 01(3)99 ROAD TO SECTIONALS,none,33,DVD,2009,2,1,11,15,22,0,0,44,6,024543643678,091201s2009cau580vlengd,c2009.,"""""","""Twentieth Century Fox Film Corporation ; Ryan Murphy Productions ; 20th Century Fox Television.""","""Disc 3,""","""""","""Road to sectionals"""
710617,GLEE SEASON 01(1)99 VOLUME 01(1)99 DISC 01(4)99 ROAD TO SECTIONALS,none,33,DVD,2009,2,1,11,15,22,0,0,44,6,024543643678,091201s2009cau580vlengd,c2009.,"""""","""Twentieth Century Fox Film Corporation ; Ryan Murphy Productions ; 20th Century Fox Television.""","""Disc 4,""","""""","""Road to sectionals"""
711354,HANNAH MONTANA 01(2)99 MEET MILEY CYRUS,CYRUS MILEY 04(1992)99,35,SOUND RECORDING,2007,1,1,5,3,1,0,0,37,1,050087105464,070626s2007caumpncengd,p2007.,"""""","""Miley Cyrus.""","""""","""Meet Miley Cyrus /""",""""""
714060,VEGGIETALES SILLY LITTLE THING CALLED LOVE,none,33,DVD,2010,3,1,9,10,6,0,0,43,6,883476012247,091211s2010tnu080vaengd,"[2010], c2009.","""""","""Big Idea presents ; produced by Kevin Gamble & John Wahba ; directed by Brian K. Roberts.""","""""","""""","""Silly little thing called love"""
714068,LITTLE EINSTEINS ANIMAL EXPEDITION,none,33,DVD,2010,2,1,10,18,6,0,0,43,5,786936789560,100129s2010cau096jvcengd,2010.,"""""","""Disney ; the Baby Einstein Company, LLC.""","""""","""""","""Animal expedition"""
714068,LITTLE EINSTEINS ANIMAL EXPEDITION,none,33,DVD,2010,2,1,10,18,6,0,0,43,5,786936789577,100129s2010cau096jvcengd,2010.,"""""","""Disney ; the Baby Einstein Company, LLC.""","""""","""""","""Animal expedition"""
714862,PINK PANTHER 01(2)99,none,33,DVD,2009,4,1,10,8,12,0,0,44,0,883904140320,090629s2009cau092evlengd,c2009.,"""""","""""","""""","""""",""""""
719635,I DO & I DONT,none,33,DVD,2010,4,1,9,6,11,0,0,39,2,625828543807,100702s2010scu083vlengd,2010.,"""""","""Phase 4 Films and B'More Pictures in association with The Group Entertainment presents ; produced by Steve Blair, Gill Holland & William Whitehurst ; written & directed by Steve Blair.""","""""","""""",""""""
720098,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(1)99,none,33,DVD,2010,3,1,10,9,6,0,0,44,5,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 1""","""""",""""""
720098,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(1)99,none,33,DVD,2010,3,1,10,9,6,0,0,44,5,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 1""","""""",""""""
725026,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(2)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,5,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 2""","""""",""""""
725026,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(2)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,5,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 2""","""""",""""""
725027,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(3)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,6,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 3""","""""",""""""
725027,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(3)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,6,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 3""","""""",""""""
725028,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(4)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,6,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 4""","""""",""""""
725028,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(4)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,6,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 4""","""""",""""""
725029,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(5)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,5,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 5""","""""",""""""
725029,VAMPIRE DIARIES THE COMPLETE FIRST SEASON DISC 01(5)99,none,33,DVD,2010,3,1,9,9,6,0,0,44,5,883929101320,100624s2010cau185gvlengd,2010.,"""""","""Warner Bros.""","""Disc 5""","""""",""""""
727451,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(2)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,2,883929094578,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 2""","""""",""""""
727451,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(2)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,2,883929094578,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 2""","""""",""""""
727451,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(2)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,2,883929107865,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 2""","""""",""""""
727451,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(2)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,2,883929107865,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 2""","""""",""""""
727452,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(3)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,3,883929094578,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 3""","""""",""""""
727452,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(3)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,3,883929094578,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 3""","""""",""""""
727452,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(3)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,3,883929107865,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 3""","""""",""""""
727452,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(3)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,3,883929107865,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 3""","""""",""""""
727454,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(4)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,4,883929094578,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 4""","""""",""""""
727454,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(4)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,4,883929094578,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 4""","""""",""""""
727454,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(4)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,4,883929107865,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 4""","""""",""""""
727454,STAR WARS THE CLONE WARS THE COMPLETE SEASON ONE DISC 01(4)99,none,33,DVD,2009,2,1,7,7,3,0,0,44,4,883929107865,091013s2009cau126gvaengd,2009.,"""""","""Lucasfilm Ltd.""","""Disc 4""","""""",""""""
730672,ANACONDA,none,33,DVD,2005,1,1,4,0,0,0,0,39,3,043396817593,030616p20051987cau090gvlengd,"2005, 1997.","""""","""""","""""","""""",""""""
